Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,2,1,173,1.37,22.36,OK
WARMUP,1,1,173,1.37,22.35,OK
WARMUP,2,2,165,1.37,22.37,OK
WARMUP,4,1,186,1.37,22.38,OK
WARMUP,1,2,187,1.37,22.38,OK
WARMUP,4,2,177,1.37,22.39,OK
WARMUP,2,3,172,1.37,22.40,OK
WARMUP,3,1,180,1.37,22.42,OK
WARMUP,1,3,179,1.37,22.41,OK
WARMUP,4,3,177,1.37,22.42,OK
WARMUP,2,4,166,1.37,22.43,OK
WARMUP,3,2,175,1.37,22.44,OK
WARMUP,1,4,185,1.37,22.45,OK
WARMUP,4,4,183,1.37,22.45,OK
WARMUP,2,5,178,1.37,22.46,OK
WARMUP,3,3,180,1.37,22.47,OK
WARMUP,1,5,187,1.37,22.48,OK
WARMUP,4,5,173,1.37,22.49,OK
WARMUP,3,4,174,1.37,22.49,OK
WARMUP,1,6,174,1.37,22.50,OK
WARMUP,2,6,177,1.37,22.51,OK
WARMUP,4,6,178,1.37,22.52,OK
WARMUP,3,5,169,1.37,22.53,OK
WARMUP,1,7,178,1.37,22.53,OK
WARMUP,2,7,185,1.37,22.54,OK
WARMUP,4,7,173,1.37,22.55,OK
WARMUP,3,6,177,1.37,22.57,OK
WARMUP,1,8,176,1.37,22.56,OK
WARMUP,2,8,179,1.37,22.57,OK
WARMUP,4,8,174,1.37,22.58,OK
WARMUP,2,9,167,1.37,22.59,OK
WARMUP,3,7,177,1.37,22.60,OK
WARMUP,1,9,181,1.37,22.61,OK
WARMUP,4,9,172,1.37,22.61,OK
WARMUP,2,10,167,1.37,22.62,OK
WARMUP,1,10,172,1.37,22.63,OK
WARMUP,3,8,179,1.37,22.64,OK
WARMUP,4,10,174,1.37,22.65,OK
WARMUP,1,11,166,1.37,22.65,OK
WARMUP,2,11,170,1.37,22.66,OK
WARMUP,3,9,173,1.37,22.67,OK
WARMUP,4,11,183,1.37,22.68,OK
WARMUP,2,12,171,1.37,22.69,OK
WARMUP,3,10,172,1.37,22.69,OK
WARMUP,1,12,179,1.37,22.70,OK
WARMUP,4,12,169,1.37,22.71,OK
WARMUP,2,13,175,1.37,22.72,OK
WARMUP,3,11,176,1.37,22.73,OK
WARMUP,1,13,178,1.37,22.73,OK
WARMUP,4,13,171,1.37,22.02,OK
WARMUP,3,12,177,1.37,22.03,OK
WARMUP,2,14,177,1.37,22.03,OK
WARMUP,1,14,182,1.37,22.04,OK
WARMUP,4,14,178,1.37,22.05,OK
WARMUP,3,13,171,1.37,22.07,OK
WARMUP,1,15,170,1.37,22.06,OK
WARMUP,2,15,178,1.37,22.07,OK
WARMUP,3,14,167,1.37,22.08,OK
WARMUP,4,15,182,1.37,22.09,OK
WARMUP,2,16,171,1.37,22.10,OK
WARMUP,1,16,172,1.37,22.11,OK
WARMUP,4,16,173,1.37,22.11,OK
WARMUP,2,17,168,1.37,22.12,OK
WARMUP,3,15,174,1.37,22.14,OK
WARMUP,1,17,174,1.37,22.13,OK
WARMUP,4,17,181,1.37,22.15,OK
