Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,1,12,475,2.33,21.91,OK
WARMUP,3,11,452,2.33,21.94,OK
WARMUP,2,12,455,2.33,21.98,OK
WARMUP,2,12,421,2.33,22.02,OK
WARMUP,1,12,442,2.33,22.06,OK
WARMUP,4,12,469,2.33,22.09,OK
WARMUP,4,13,471,2.33,22.13,OK
WARMUP,1,14,462,2.33,22.17,OK
WARMUP,3,13,485,2.33,22.21,OK
WARMUP,2,14,469,2.33,22.24,OK
WARMUP,1,15,486,2.33,22.32,OK
WARMUP,3,15,512,2.33,22.28,OK
WARMUP,2,15,146,2.33,21.57,OK
WARMUP,3,15,162,2.33,21.60,OK
WARMUP,2,16,493,2.33,21.68,OK
WARMUP,4,15,161,2.33,21.64,OK
WARMUP,4,16,498,2.33,21.72,OK
WARMUP,1,16,157,2.33,21.75,OK
WARMUP,3,16,504,2.33,21.79,OK
WARMUP,3,16,145,2.33,21.83,OK
WARMUP,1,17,500,2.33,21.87,OK
WARMUP,2,16,157,2.33,21.90,OK
WARMUP,3,17,142,2.33,21.98,OK
WARMUP,3,17,513,2.33,22.05,OK
WARMUP,4,17,145,2.33,21.94,OK
WARMUP,2,17,519,2.33,22.09,OK
WARMUP,4,17,516,2.33,22.02,OK
WARMUP,2,17,157,2.33,22.13,OK
WARMUP,2,18,499,2.33,22.17,OK
WARMUP,1,18,521,2.33,22.20,OK
WARMUP,1,18,153,2.33,22.24,OK
WARMUP,1,19,500,2.33,22.32,OK
WARMUP,4,18,518,2.33,22.28,OK
WARMUP,1,19,151,2.33,21.57,OK
WARMUP,2,19,143,2.33,21.61,OK
WARMUP,2,19,515,2.33,21.65,OK
WARMUP,4,19,155,2.33,21.69,OK
WARMUP,3,19,157,2.33,21.72,OK
WARMUP,4,19,526,2.33,21.76,OK
WARMUP,3,20,540,2.33,21.80,OK
WARMUP,1,20,160,2.33,21.83,OK
WARMUP,1,21,535,2.33,21.87,OK
WARMUP,2,20,513,2.33,21.91,OK
WARMUP,4,20,148,2.33,21.95,OK
WARMUP,2,20,159,2.33,21.98,OK
WARMUP,1,21,147,2.33,22.10,OK
WARMUP,3,21,161,2.33,22.06,OK
WARMUP,4,21,533,2.33,22.02,OK
WARMUP,4,21,753,2.33,22.17,OK
WARMUP,3,21,552,2.33,22.13,OK
WARMUP,2,21,152,2.33,22.25,OK
WARMUP,4,21,147,2.33,22.21,OK
WARMUP,1,22,545,2.33,22.30,OK
WARMUP,1,22,140,2.33,21.55,OK
WARMUP,2,22,532,2.33,22.34,OK
WARMUP,3,22,162,2.33,21.58,OK
WARMUP,4,22,531,2.33,21.62,OK
WARMUP,3,22,560,2.22,21.69,OK
WARMUP,1,23,547,2.22,21.65,OK
WARMUP,3,22,151,2.22,21.77,OK
WARMUP,4,22,149,2.22,21.73,OK
WARMUP,2,22,159,2.22,21.80,OK
WARMUP,2,23,535,2.22,21.84,OK
WARMUP,1,23,154,2.22,21.88,OK
WARMUP,3,23,553,2.22,21.95,OK
WARMUP,2,23,151,2.22,21.92,OK
WARMUP,4,23,556,2.22,21.99,OK
WARMUP,4,23,516,2.22,22.03,OK
WARMUP,2,23,525,2.22,22.07,OK
WARMUP,4,23,155,2.22,22.10,OK
WARMUP,3,24,534,2.22,22.14,OK
WARMUP,3,24,167,2.22,22.18,OK
WARMUP,1,24,160,2.22,22.22,OK
WARMUP,1,25,572,2.22,22.25,OK
WARMUP,4,24,147,2.22,22.29,OK
WARMUP,4,24,474,2.22,22.33,OK
WARMUP,3,24,155,2.22,21.57,OK
WARMUP,2,24,161,2.22,21.61,OK
WARMUP,1,25,468,2.22,21.69,OK
WARMUP,1,25,550,2.22,21.65,OK
WARMUP,2,25,413,2.22,21.76,OK
WARMUP,1,25,152,2.22,21.72,OK
WARMUP,4,25,146,2.22,21.80,OK
WARMUP,2,25,155,2.22,21.84,OK
WARMUP,3,25,156,2.22,21.87,OK
WARMUP,4,25,450,2.22,21.91,OK
WARMUP,1,26,155,2.22,21.95,OK
WARMUP,3,26,823,2.22,21.99,OK
WARMUP,3,26,465,2.22,22.02,OK
WARMUP,4,26,141,2.22,22.06,OK
WARMUP,3,26,149,2.22,22.10,OK
