Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,1,13,525,1.66,22.56,OK
WARMUP,3,14,548,1.66,22.60,OK
WARMUP,4,14,550,1.66,22.64,OK
WARMUP,1,16,581,1.66,22.68,OK
WARMUP,2,15,562,1.66,22.71,OK
WARMUP,3,16,625,1.66,22.75,OK
WARMUP,4,16,620,1.66,22.79,OK
WARMUP,2,17,199,1.66,22.83,OK
WARMUP,1,18,669,1.66,22.07,OK
WARMUP,3,18,179,1.66,22.14,OK
WARMUP,2,18,646,1.66,22.11,OK
WARMUP,3,19,671,1.66,22.18,OK
WARMUP,4,19,692,1.66,22.22,OK
WARMUP,2,19,200,1.66,22.26,OK
WARMUP,2,20,185,1.66,22.29,OK
WARMUP,2,20,691,1.66,22.33,OK
WARMUP,3,20,181,1.66,22.37,OK
WARMUP,1,21,744,1.66,22.40,OK
WARMUP,2,21,187,1.66,22.44,OK
WARMUP,3,21,183,1.66,22.48,OK
WARMUP,4,22,774,1.66,22.52,OK
WARMUP,3,22,779,1.66,22.59,OK
WARMUP,1,23,215,1.66,22.55,OK
WARMUP,4,22,188,1.66,22.63,OK
WARMUP,1,23,180,1.66,22.66,OK
WARMUP,2,23,198,1.66,22.70,OK
WARMUP,3,23,199,1.66,22.74,OK
WARMUP,2,24,793,1.66,22.78,OK
WARMUP,1,24,820,1.66,22.08,OK
WARMUP,1,24,183,1.66,22.81,OK
WARMUP,2,24,175,1.66,22.05,OK
WARMUP,4,24,170,1.66,22.12,OK
WARMUP,2,24,992,1.66,22.16,OK
WARMUP,1,25,185,1.66,22.20,OK
WARMUP,3,25,845,1.66,22.23,OK
WARMUP,4,25,843,1.66,22.31,OK
WARMUP,2,25,180,1.66,22.27,OK
WARMUP,4,25,179,1.66,22.35,OK
WARMUP,1,26,193,1.66,22.38,OK
WARMUP,2,26,189,1.66,22.42,OK
WARMUP,4,26,177,1.66,22.46,OK
WARMUP,2,26,870,1.66,22.49,OK
WARMUP,3,27,169,1.66,22.53,OK
WARMUP,1,27,187,1.66,22.57,OK
WARMUP,2,27,179,1.66,22.61,OK
WARMUP,4,27,901,1.66,22.64,OK
