Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,3,6,242,2.04,23.32,OK
WARMUP,2,7,250,2.04,23.36,OK
WARMUP,1,7,271,2.04,23.40,OK
WARMUP,4,6,247,2.04,23.44,OK
WARMUP,1,7,233,2.04,23.48,OK
WARMUP,2,7,220,2.04,23.52,OK
WARMUP,3,7,218,2.04,22.76,OK
WARMUP,4,7,228,2.04,22.80,OK
WARMUP,1,8,228,2.04,22.84,OK
WARMUP,2,8,237,2.04,22.88,OK
WARMUP,4,8,231,2.04,22.92,OK
WARMUP,1,9,231,2.04,22.96,OK
WARMUP,3,9,248,2.04,23.00,OK
WARMUP,2,9,222,2.04,23.04,OK
WARMUP,3,9,233,2.04,23.08,OK
WARMUP,1,10,222,2.04,23.12,OK
WARMUP,2,10,135,2.04,23.16,OK
WARMUP,4,10,129,2.04,23.28,OK
WARMUP,2,10,223,2.04,23.24,OK
WARMUP,3,10,137,2.04,23.20,OK
WARMUP,1,11,127,2.04,23.36,OK
WARMUP,3,10,226,2.04,23.32,OK
WARMUP,1,11,212,2.04,23.40,OK
WARMUP,2,11,130,2.04,23.44,OK
WARMUP,3,11,133,2.04,23.48,OK
WARMUP,2,11,229,2.04,23.52,OK
WARMUP,3,11,221,2.04,22.77,OK
WARMUP,1,12,138,2.04,22.85,OK
WARMUP,4,11,230,2.04,22.81,OK
WARMUP,1,12,221,2.04,22.88,OK
WARMUP,2,12,136,2.04,22.92,OK
WARMUP,4,12,132,2.04,23.00,OK
WARMUP,3,12,135,2.04,22.96,OK
WARMUP,1,13,129,2.04,23.04,OK
WARMUP,2,13,143,2.04,23.08,OK
WARMUP,4,13,134,2.04,23.12,OK
WARMUP,1,14,136,2.04,23.16,OK
WARMUP,2,14,133,2.04,23.20,OK
WARMUP,3,14,129,2.04,23.24,OK
WARMUP,4,14,134,2.04,23.28,OK
WARMUP,1,15,135,2.04,23.32,OK
WARMUP,2,15,129,2.04,23.36,OK
WARMUP,3,15,206,2.04,23.40,OK
WARMUP,3,15,135,2.04,23.44,OK
WARMUP,4,15,135,2.04,23.48,OK
WARMUP,1,16,131,2.04,23.52,OK
WARMUP,2,16,135,2.04,22.74,OK
WARMUP,3,16,134,2.04,22.78,OK
WARMUP,4,16,136,2.04,22.82,OK
WARMUP,1,17,131,2.04,22.86,OK
WARMUP,4,17,483,2.04,22.90,OK
WARMUP,2,17,135,2.04,22.94,OK
WARMUP,4,17,129,2.04,22.98,OK
WARMUP,4,17,370,2.04,23.06,OK
WARMUP,3,17,133,2.04,23.02,OK
WARMUP,4,17,543,2.04,23.10,OK
WARMUP,1,18,127,2.04,23.14,OK
WARMUP,2,18,133,2.04,23.17,OK
WARMUP,3,18,129,2.04,23.21,OK
WARMUP,4,18,133,2.04,23.25,OK
WARMUP,2,19,135,2.04,23.29,OK
WARMUP,4,19,127,2.04,23.34,OK
WARMUP,3,19,130,2.04,23.38,OK
WARMUP,1,20,141,2.04,23.42,OK
WARMUP,2,20,134,2.04,23.46,OK
WARMUP,4,20,136,2.04,23.54,OK
WARMUP,3,20,138,2.04,23.50,OK
WARMUP,1,21,133,2.04,22.75,OK
WARMUP,2,21,133,2.04,22.79,OK
WARMUP,3,21,128,2.04,22.83,OK
WARMUP,4,21,127,2.04,22.87,OK
WARMUP,1,22,134,2.04,22.90,OK
WARMUP,2,22,137,2.04,22.94,OK
