Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,2,17,660,2.75,22.31,OK
WARMUP,1,22,864,2.75,22.35,OK
WARMUP,2,21,812,2.75,22.39,OK
WARMUP,4,22,896,2.75,22.42,OK
WARMUP,3,23,913,2.75,22.46,OK
WARMUP,3,24,910,2.75,22.50,OK
WARMUP,4,24,913,2.75,22.54,OK
WARMUP,1,26,1006,2.75,22.57,OK
WARMUP,2,27,405,2.75,22.61,OK
WARMUP,4,26,239,2.75,22.65,OK
WARMUP,2,27,995,2.75,22.68,OK
WARMUP,1,27,1019,2.75,22.72,OK
WARMUP,2,27,232,2.75,22.76,OK
WARMUP,4,28,227,2.75,22.80,OK
WARMUP,1,29,232,2.75,22.83,OK
WARMUP,3,29,1076,2.75,22.87,OK
WARMUP,4,29,1087,2.75,22.91,OK
WARMUP,1,31,248,2.75,22.98,OK
WARMUP,2,30,235,2.75,22.94,OK
WARMUP,4,31,239,2.75,23.06,OK
WARMUP,2,32,1149,2.75,23.02,OK
WARMUP,1,32,1178,2.75,22.30,OK
WARMUP,3,32,231,2.75,22.33,OK
WARMUP,1,33,220,2.75,22.37,OK
WARMUP,4,33,245,2.75,22.41,OK
WARMUP,2,33,230,2.75,22.48,OK
WARMUP,3,33,228,2.75,22.44,OK
WARMUP,3,35,1260,2.75,22.52,OK
WARMUP,2,35,249,2.75,22.55,OK
WARMUP,4,34,1257,2.75,22.59,OK
WARMUP,1,35,236,2.75,22.63,OK
WARMUP,2,35,226,2.75,22.67,OK
WARMUP,3,35,224,2.75,22.70,OK
WARMUP,2,36,233,2.75,22.74,OK
WARMUP,3,37,246,2.75,22.78,OK
WARMUP,1,38,1344,2.75,22.81,OK
WARMUP,2,37,1333,2.75,22.85,OK
WARMUP,4,37,229,2.75,22.89,OK
WARMUP,1,38,226,2.61,22.93,OK
WARMUP,3,38,235,2.61,22.96,OK
WARMUP,2,39,242,2.61,23.00,OK
WARMUP,1,39,237,2.61,22.27,OK
WARMUP,4,39,248,2.61,23.04,OK
WARMUP,3,39,1402,2.61,22.31,OK
WARMUP,2,39,237,2.61,22.34,OK
WARMUP,3,39,235,2.61,22.38,OK
WARMUP,4,40,1426,2.61,22.42,OK
WARMUP,3,40,237,2.61,22.46,OK
WARMUP,4,41,244,2.61,22.49,OK
WARMUP,1,41,233,2.61,22.53,OK
WARMUP,2,41,232,2.61,22.57,OK
WARMUP,3,42,246,2.61,22.61,OK
WARMUP,4,41,239,2.61,22.64,OK
WARMUP,2,42,1495,2.61,22.68,OK
WARMUP,1,43,1516,2.61,22.75,OK
WARMUP,2,43,241,2.61,22.72,OK
WARMUP,1,43,232,2.61,22.79,OK
WARMUP,3,43,229,2.61,22.83,OK
WARMUP,2,43,239,2.61,22.87,OK
WARMUP,4,43,237,2.61,22.90,OK
WARMUP,2,44,232,2.61,22.94,OK
WARMUP,3,44,231,2.61,22.98,OK
WARMUP,1,45,239,2.61,23.01,OK
WARMUP,2,45,226,2.61,23.05,OK
WARMUP,4,45,1607,2.61,22.27,OK
WARMUP,3,45,237,2.61,22.31,OK
WARMUP,4,45,232,2.61,22.35,OK
WARMUP,1,46,237,2.61,22.38,OK
WARMUP,2,46,234,2.61,22.42,OK
WARMUP,3,46,230,2.61,22.46,OK
WARMUP,1,47,237,2.61,22.49,OK
WARMUP,4,47,431,2.61,22.53,OK
WARMUP,2,48,246,2.61,22.57,OK
WARMUP,3,47,236,2.61,22.64,OK
WARMUP,4,47,233,2.61,22.68,OK
WARMUP,2,48,1661,2.61,22.61,OK
WARMUP,1,48,239,2.61,22.72,OK
WARMUP,1,48,1709,2.61,22.76,OK
WARMUP,2,48,236,2.61,22.79,OK
WARMUP,3,48,228,2.61,22.83,OK
WARMUP,4,48,230,2.61,22.87,OK
WARMUP,1,49,228,2.61,22.90,OK
WARMUP,2,49,230,2.61,22.94,OK
WARMUP,3,49,235,2.61,23.02,OK
WARMUP,4,49,232,2.61,22.98,OK
WARMUP,3,49,1776,2.61,23.05,OK
WARMUP,1,50,229,2.61,22.27,OK
WARMUP,2,50,240,2.61,22.31,OK
WARMUP,4,50,1772,2.61,22.35,OK
WARMUP,1,51,232,2.61,22.38,OK
WARMUP,3,51,1798,2.61,22.42,OK
WARMUP,3,51,223,2.61,22.46,OK
WARMUP,2,52,248,2.61,22.50,OK
WARMUP,4,51,234,2.61,22.53,OK
WARMUP,1,52,232,2.61,22.57,OK
WARMUP,2,52,236,2.61,22.61,OK
WARMUP,3,52,233,2.61,22.64,OK
WARMUP,4,52,239,2.61,22.68,OK
WARMUP,1,53,234,2.61,22.72,OK
WARMUP,2,53,232,2.61,22.84,OK
WARMUP,1,53,1868,2.61,22.80,OK
WARMUP,2,53,1850,2.61,22.76,OK
WARMUP,3,53,235,2.61,22.87,OK
WARMUP,4,53,230,2.61,22.91,OK
WARMUP,1,55,242,2.61,22.95,OK
WARMUP,2,54,238,2.61,22.98,OK
WARMUP,3,54,228,2.61,23.02,OK
WARMUP,4,54,229,2.61,23.06,OK
WARMUP,1,55,238,2.61,22.27,OK
WARMUP,2,55,231,2.61,22.31,OK
WARMUP,4,55,1922,2.61,22.35,OK
WARMUP,3,55,229,2.61,22.39,OK
WARMUP,4,55,229,2.61,22.42,OK
WARMUP,1,56,232,2.61,22.50,OK
WARMUP,3,56,1956,2.61,22.46,OK
WARMUP,2,56,230,2.61,22.53,OK
WARMUP,3,56,230,2.61,22.57,OK
WARMUP,4,56,238,2.61,22.61,OK
WARMUP,1,57,231,2.61,22.64,OK
WARMUP,2,57,239,2.61,22.68,OK
WARMUP,3,57,236,2.61,22.72,OK
WARMUP,4,58,241,2.61,22.76,OK
WARMUP,2,58,227,2.61,22.89,OK
WARMUP,1,58,2027,2.61,22.81,OK
WARMUP,2,58,2012,2.61,22.85,OK
WARMUP,3,58,238,2.61,22.92,OK
WARMUP,4,58,233,2.61,22.96,OK
WARMUP,1,59,242,2.61,23.00,OK
WARMUP,2,59,234,2.61,23.03,OK
WARMUP,3,59,230,2.61,23.07,OK
WARMUP,4,59,237,2.61,22.31,OK
WARMUP,1,60,230,2.61,22.35,OK
WARMUP,3,60,228,2.61,22.39,OK
WARMUP,2,60,237,2.61,22.42,OK
WARMUP,1,61,329,2.61,22.44,OK
WARMUP,4,60,233,2.61,22.48,OK
WARMUP,4,61,2113,2.61,22.52,OK
WARMUP,3,61,2116,2.61,22.56,OK
WARMUP,1,61,233,2.61,22.59,OK
WARMUP,2,61,234,2.61,22.63,OK
WARMUP,4,61,227,2.61,22.67,OK
WARMUP,3,61,236,2.61,22.71,OK
WARMUP,1,62,238,2.61,22.74,OK
WARMUP,3,62,235,2.61,22.82,OK
WARMUP,2,63,242,2.61,22.78,OK
WARMUP,4,62,232,2.61,22.85,OK
WARMUP,1,63,226,2.61,22.89,OK
WARMUP,2,63,233,2.61,22.93,OK
WARMUP,2,63,2180,2.61,22.97,OK
WARMUP,1,64,2207,2.61,23.00,OK
WARMUP,4,63,238,2.61,23.04,OK
WARMUP,3,64,246,2.61,22.28,OK
WARMUP,1,64,237,2.61,22.31,OK
WARMUP,2,64,228,2.61,22.35,OK
WARMUP,3,64,235,2.61,22.39,OK
WARMUP,2,65,218,2.61,22.50,OK
WARMUP,1,65,231,2.61,22.43,OK
WARMUP,4,65,253,2.61,22.46,OK
WARMUP,3,65,237,2.61,22.54,OK
WARMUP,4,66,242,2.61,22.57,OK
WARMUP,3,66,2270,2.61,22.61,OK
WARMUP,1,66,237,2.61,22.65,OK
WARMUP,2,66,234,2.61,22.69,OK
WARMUP,4,66,2288,2.61,22.72,OK
WARMUP,3,66,231,2.61,22.76,OK
WARMUP,1,67,227,2.61,22.80,OK
WARMUP,2,67,223,2.61,22.84,OK
WARMUP,3,67,233,2.61,22.87,OK
WARMUP,4,67,235,2.61,22.91,OK
WARMUP,1,68,230,2.61,22.95,OK
WARMUP,2,68,228,2.61,22.98,OK
WARMUP,4,68,220,2.61,23.02,OK
WARMUP,3,68,230,2.61,23.06,OK
WARMUP,1,69,2363,2.61,22.28,OK
WARMUP,2,69,2351,2.61,22.31,OK
WARMUP,1,70,240,2.61,22.35,OK
WARMUP,2,69,237,2.61,22.39,OK
WARMUP,3,69,231,2.61,22.43,OK
WARMUP,4,69,231,2.61,22.46,OK
WARMUP,1,70,223,2.61,22.50,OK
WARMUP,2,70,234,2.61,22.54,OK
WARMUP,4,71,262,2.61,22.61,OK
WARMUP,3,71,264,2.61,22.58,OK
WARMUP,4,71,429,2.61,22.65,OK
WARMUP,1,72,251,2.61,22.69,OK
WARMUP,2,72,243,2.61,22.72,OK
WARMUP,3,71,2457,2.61,22.76,OK
WARMUP,4,71,2454,2.61,22.80,OK
WARMUP,4,71,237,2.61,22.87,OK
WARMUP,3,71,237,2.61,22.84,OK
WARMUP,1,72,236,2.61,22.91,OK
WARMUP,2,72,237,2.61,22.99,OK
WARMUP,4,72,225,2.61,22.95,OK
WARMUP,3,72,232,2.61,23.02,OK
WARMUP,1,73,222,2.61,23.06,OK
WARMUP,2,73,238,2.61,22.28,OK
