Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,1,1,146,2.47,21.63,OK
WARMUP,2,1,144,2.47,21.63,OK
WARMUP,3,1,148,2.47,21.64,OK
WARMUP,4,1,151,2.47,21.65,OK
WARMUP,1,2,153,2.47,21.66,OK
WARMUP,3,2,143,2.47,21.67,OK
WARMUP,2,2,147,2.47,21.67,OK
WARMUP,4,2,146,2.47,21.68,OK
WARMUP,1,3,144,2.47,21.69,OK
WARMUP,3,3,139,2.47,21.70,OK
WARMUP,2,3,149,2.47,21.71,OK
WARMUP,4,3,156,2.47,21.72,OK
WARMUP,1,4,149,2.47,21.71,OK
WARMUP,3,4,151,2.47,21.73,OK
WARMUP,2,4,157,2.47,21.74,OK
WARMUP,4,4,150,2.47,21.75,OK
WARMUP,1,5,152,2.47,21.76,OK
WARMUP,3,5,141,2.47,21.76,OK
WARMUP,2,5,155,2.47,21.77,OK
WARMUP,4,5,151,2.47,21.78,OK
WARMUP,1,6,146,2.47,21.79,OK
WARMUP,3,6,141,2.47,21.80,OK
WARMUP,2,6,157,2.47,21.80,OK
WARMUP,4,6,147,2.47,21.81,OK
WARMUP,1,7,145,2.47,21.82,OK
WARMUP,2,7,147,2.47,21.83,OK
WARMUP,3,7,150,2.47,21.84,OK
WARMUP,1,8,143,2.47,21.10,OK
WARMUP,4,7,151,2.47,21.11,OK
WARMUP,3,8,145,2.47,21.12,OK
WARMUP,2,8,154,2.47,21.13,OK
WARMUP,4,8,147,2.47,21.14,OK
WARMUP,1,9,142,2.47,21.15,OK
WARMUP,2,9,136,2.47,21.15,OK
WARMUP,3,9,146,2.47,21.16,OK
WARMUP,4,9,147,2.47,21.18,OK
WARMUP,1,10,139,2.47,21.17,OK
WARMUP,3,10,142,2.47,21.19,OK
WARMUP,2,10,147,2.47,21.19,OK
WARMUP,4,10,153,2.47,21.21,OK
WARMUP,1,11,147,2.47,21.20,OK
WARMUP,2,11,133,2.47,21.22,OK
WARMUP,3,11,151,2.47,21.23,OK
WARMUP,4,11,142,2.47,21.23,OK
WARMUP,1,12,152,2.47,21.24,OK
WARMUP,2,12,144,2.47,21.25,OK
WARMUP,3,12,151,2.47,21.26,OK
WARMUP,4,12,152,2.47,21.27,OK
WARMUP,1,13,144,2.47,21.27,OK
WARMUP,2,13,144,2.47,21.28,OK
WARMUP,3,13,156,2.47,21.29,OK
WARMUP,4,13,151,2.47,21.30,OK
WARMUP,1,14,155,2.47,21.31,OK
WARMUP,2,14,140,2.47,21.31,OK
WARMUP,3,14,148,2.47,21.32,OK
WARMUP,4,14,153,2.47,21.33,OK
WARMUP,1,15,157,2.47,21.34,OK
WARMUP,2,15,143,2.47,21.35,OK
WARMUP,3,15,148,2.47,21.36,OK
WARMUP,1,16,144,2.47,21.36,OK
WARMUP,4,15,153,2.47,21.37,OK
WARMUP,3,16,136,2.47,21.38,OK
WARMUP,2,16,144,2.47,21.39,OK
WARMUP,4,16,148,2.47,21.40,OK
WARMUP,1,17,146,2.47,21.40,OK
WARMUP,3,17,139,2.47,21.41,OK
WARMUP,2,17,141,2.47,21.42,OK
WARMUP,4,17,139,2.47,21.43,OK
WARMUP,1,18,144,2.47,21.44,OK
WARMUP,3,18,148,2.47,21.44,OK
WARMUP,2,18,152,2.47,21.45,OK
WARMUP,4,18,153,2.47,21.46,OK
WARMUP,1,19,148,2.47,21.47,OK
WARMUP,3,19,143,2.47,21.48,OK
WARMUP,2,19,154,2.47,21.48,OK
WARMUP,4,19,143,2.47,21.49,OK
WARMUP,2,20,134,2.47,21.51,OK
WARMUP,1,20,150,2.47,21.50,OK
WARMUP,3,20,141,2.47,21.52,OK
WARMUP,4,20,140,2.47,21.52,OK
WARMUP,1,21,147,2.47,21.53,OK
WARMUP,2,21,141,2.47,21.54,OK
WARMUP,3,21,149,2.47,21.55,OK
WARMUP,4,21,154,2.47,21.56,OK
WARMUP,1,22,149,2.47,21.57,OK
WARMUP,3,22,139,2.47,21.57,OK
WARMUP,2,22,149,2.47,21.58,OK
WARMUP,1,23,140,2.47,21.59,OK
WARMUP,4,22,150,2.47,21.60,OK
WARMUP,3,23,146,2.47,21.61,OK
WARMUP,2,23,150,2.47,21.61,OK
WARMUP,4,23,145,2.47,21.62,OK
WARMUP,1,24,136,2.47,21.63,OK
WARMUP,2,24,151,2.47,21.64,OK
WARMUP,3,24,153,2.47,21.65,OK
WARMUP,4,24,146,2.47,21.65,OK
WARMUP,1,25,146,2.47,21.66,OK
WARMUP,3,25,136,2.47,21.67,OK
WARMUP,2,25,153,2.47,21.68,OK
WARMUP,1,26,144,2.47,21.69,OK
WARMUP,4,25,168,2.47,21.69,OK
WARMUP,2,26,147,2.47,21.71,OK
WARMUP,3,26,145,2.47,21.70,OK
WARMUP,4,26,147,2.47,21.72,OK
WARMUP,1,27,151,2.47,21.73,OK
WARMUP,2,27,151,2.47,21.73,OK
WARMUP,3,27,159,2.47,21.74,OK
WARMUP,4,27,150,2.47,21.75,OK
WARMUP,1,28,150,2.47,21.76,OK
WARMUP,3,28,147,2.47,21.77,OK
WARMUP,2,28,151,2.47,21.78,OK
WARMUP,4,28,146,2.47,21.78,OK
WARMUP,1,29,146,2.47,21.79,OK
WARMUP,3,29,148,2.47,21.80,OK
WARMUP,2,29,153,2.47,21.81,OK
WARMUP,4,29,144,2.47,21.82,OK
WARMUP,1,30,146,2.47,21.82,OK
WARMUP,2,30,144,2.47,21.83,OK
WARMUP,3,30,145,2.47,21.13,OK
WARMUP,4,30,151,2.52,21.14,OK
WARMUP,1,31,148,2.52,21.15,OK
WARMUP,3,31,140,2.52,21.16,OK
WARMUP,2,31,148,2.52,21.17,OK
WARMUP,4,31,150,2.52,21.17,OK
WARMUP,1,32,160,2.52,21.18,OK
