Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,4,1,123,2.62,22.80,OK
WARMUP,2,1,123,2.62,22.81,OK
WARMUP,3,1,126,2.62,22.81,OK
WARMUP,1,1,128,2.62,22.82,OK
WARMUP,4,2,123,2.62,22.83,OK
WARMUP,2,2,122,2.62,22.84,OK
WARMUP,3,2,125,2.62,22.13,OK
WARMUP,1,2,131,2.62,22.14,OK
WARMUP,2,3,122,2.62,22.15,OK
WARMUP,4,3,122,2.62,22.16,OK
WARMUP,3,3,126,2.62,22.16,OK
WARMUP,1,3,126,2.62,22.17,OK
WARMUP,4,4,122,2.62,22.18,OK
WARMUP,2,4,122,2.62,22.19,OK
WARMUP,3,4,125,2.62,22.20,OK
WARMUP,1,4,130,2.62,22.21,OK
WARMUP,2,5,125,2.62,22.22,OK
WARMUP,4,5,126,2.62,22.23,OK
WARMUP,3,5,128,2.62,22.24,OK
WARMUP,1,5,128,2.62,22.25,OK
WARMUP,4,6,122,2.62,22.26,OK
WARMUP,2,6,123,2.62,22.26,OK
WARMUP,3,6,126,2.62,22.27,OK
WARMUP,1,6,127,2.62,22.28,OK
WARMUP,4,7,122,2.62,22.29,OK
WARMUP,2,7,123,2.62,22.30,OK
WARMUP,3,7,125,2.62,22.31,OK
WARMUP,1,7,128,2.62,22.32,OK
WARMUP,4,8,123,2.62,22.33,OK
WARMUP,2,8,122,2.62,22.34,OK
WARMUP,3,8,126,2.62,22.35,OK
WARMUP,1,8,127,2.62,22.35,OK
WARMUP,4,9,122,2.62,22.36,OK
WARMUP,2,9,124,2.62,22.37,OK
WARMUP,3,9,126,2.62,22.38,OK
WARMUP,1,9,128,2.62,22.39,OK
WARMUP,4,10,123,2.62,22.40,OK
WARMUP,2,10,122,2.62,22.41,OK
WARMUP,3,10,125,2.62,22.42,OK
WARMUP,1,10,128,2.62,22.43,OK
WARMUP,4,11,123,2.62,22.44,OK
WARMUP,2,11,123,2.62,22.45,OK
WARMUP,3,11,134,2.62,22.45,OK
WARMUP,1,11,128,2.62,22.46,OK
WARMUP,4,12,123,2.62,22.47,OK
WARMUP,2,12,124,2.62,22.48,OK
WARMUP,3,12,129,2.62,22.49,OK
WARMUP,1,12,127,2.62,22.50,OK
