Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,1,13,541,2.76,21.86,OK
WARMUP,2,12,503,2.76,21.90,OK
WARMUP,4,12,502,2.76,21.94,OK
WARMUP,1,13,513,2.76,21.98,OK
WARMUP,2,13,446,2.76,22.02,OK
WARMUP,1,14,484,2.76,22.06,OK
WARMUP,3,13,449,2.76,22.10,OK
WARMUP,4,13,449,2.76,22.14,OK
WARMUP,2,13,412,2.76,22.19,OK
WARMUP,2,13,378,2.76,22.23,OK
WARMUP,4,13,419,2.76,22.27,OK
WARMUP,3,13,382,2.76,22.35,OK
WARMUP,1,14,419,2.76,22.31,OK
WARMUP,2,14,327,2.76,22.39,OK
WARMUP,3,14,332,2.76,22.43,OK
WARMUP,4,14,325,2.76,22.47,OK
WARMUP,2,15,304,2.76,22.51,OK
WARMUP,1,15,290,2.76,22.56,OK
WARMUP,4,14,253,2.76,22.60,OK
WARMUP,3,15,312,2.76,21.87,OK
WARMUP,3,15,273,2.76,21.91,OK
WARMUP,4,15,310,2.76,21.95,OK
WARMUP,1,16,267,2.76,21.99,OK
WARMUP,3,15,238,2.76,22.03,OK
WARMUP,2,16,249,2.76,22.07,OK
WARMUP,1,16,244,2.76,22.11,OK
WARMUP,2,16,133,2.76,22.16,OK
WARMUP,1,16,427,2.76,22.20,OK
WARMUP,3,16,236,2.76,22.28,OK
WARMUP,2,16,238,2.76,22.24,OK
WARMUP,1,17,224,2.76,22.36,OK
WARMUP,1,17,136,2.76,22.32,OK
WARMUP,3,17,675,2.76,22.40,OK
WARMUP,3,17,638,2.76,22.44,OK
WARMUP,3,17,131,2.76,22.48,OK
WARMUP,2,17,643,2.76,22.53,OK
WARMUP,4,17,130,2.76,22.61,OK
WARMUP,4,17,645,2.76,22.57,OK
WARMUP,1,18,127,2.76,21.87,OK
WARMUP,1,18,622,2.76,21.91,OK
WARMUP,3,18,591,2.76,21.95,OK
