Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,2,1,178,1.39,22.70,OK
WARMUP,1,1,178,1.39,22.71,OK
WARMUP,4,1,173,1.39,22.72,OK
WARMUP,3,1,172,1.39,22.73,OK
WARMUP,2,2,178,1.39,22.74,OK
WARMUP,1,2,174,1.39,22.74,OK
WARMUP,4,2,169,1.39,22.75,OK
WARMUP,3,2,178,1.39,22.76,OK
WARMUP,1,3,173,1.35,22.77,OK
WARMUP,2,3,184,1.35,22.78,OK
WARMUP,3,3,170,1.35,22.78,OK
WARMUP,4,3,180,1.35,22.79,OK
WARMUP,1,4,169,1.35,22.80,OK
WARMUP,2,4,174,1.35,22.81,OK
WARMUP,4,4,183,1.35,22.82,OK
WARMUP,3,4,180,1.35,22.82,OK
WARMUP,2,5,183,1.35,22.83,OK
WARMUP,1,5,177,1.35,22.84,OK
WARMUP,3,5,167,1.35,22.85,OK
WARMUP,4,5,178,1.35,22.86,OK
WARMUP,1,6,175,1.35,22.86,OK
WARMUP,2,6,182,1.35,22.87,OK
WARMUP,4,6,175,1.35,22.88,OK
WARMUP,3,6,171,1.35,22.89,OK
WARMUP,2,7,177,1.35,22.90,OK
WARMUP,1,7,175,1.35,22.18,OK
WARMUP,4,7,168,1.35,22.19,OK
WARMUP,3,7,172,1.35,22.20,OK
WARMUP,1,8,173,1.35,22.20,OK
WARMUP,4,8,170,1.35,22.21,OK
WARMUP,2,8,188,1.35,22.22,OK
WARMUP,3,8,178,1.35,22.23,OK
WARMUP,1,9,178,1.35,22.24,OK
WARMUP,2,9,184,1.35,22.24,OK
WARMUP,4,9,176,1.35,22.25,OK
WARMUP,3,9,173,1.35,22.26,OK
WARMUP,2,10,177,1.35,22.27,OK
WARMUP,1,10,177,1.35,22.28,OK
WARMUP,4,10,175,1.35,22.28,OK
WARMUP,3,10,175,1.35,22.29,OK
WARMUP,2,11,184,1.35,22.30,OK
WARMUP,1,11,180,1.35,22.31,OK
WARMUP,4,11,175,1.35,22.32,OK
WARMUP,3,11,170,1.35,22.32,OK
WARMUP,2,12,175,1.35,22.33,OK
WARMUP,1,12,175,1.35,22.34,OK
WARMUP,4,12,171,1.35,22.35,OK
WARMUP,3,12,177,1.35,22.36,OK
WARMUP,1,13,174,1.35,22.36,OK
WARMUP,2,13,180,1.35,22.37,OK
WARMUP,4,13,172,1.35,22.38,OK
WARMUP,3,13,177,1.35,22.39,OK
WARMUP,2,14,177,1.35,22.40,OK
WARMUP,4,14,174,1.35,22.41,OK
WARMUP,1,14,188,1.35,22.40,OK
WARMUP,3,14,176,1.35,22.42,OK
WARMUP,2,15,175,1.35,22.43,OK
WARMUP,1,15,173,1.35,22.44,OK
WARMUP,4,15,174,1.35,22.44,OK
WARMUP,3,15,179,1.35,22.45,OK
WARMUP,2,16,178,1.35,22.46,OK
WARMUP,1,16,180,1.35,22.47,OK
WARMUP,4,16,179,1.35,22.48,OK
WARMUP,3,16,173,1.35,22.48,OK
WARMUP,2,17,177,1.35,22.49,OK
WARMUP,1,17,176,1.35,22.50,OK
WARMUP,4,17,180,1.35,22.51,OK
WARMUP,3,17,181,1.35,22.52,OK
WARMUP,2,18,177,1.35,22.52,OK
WARMUP,4,18,163,1.35,22.53,OK
WARMUP,1,18,180,1.35,22.54,OK
WARMUP,3,18,183,1.35,22.55,OK
WARMUP,2,19,169,1.35,22.56,OK
WARMUP,1,19,179,1.35,22.56,OK
WARMUP,4,19,176,1.35,22.57,OK
WARMUP,3,19,175,1.35,22.58,OK
WARMUP,1,20,168,1.35,22.59,OK
WARMUP,2,20,178,1.35,22.60,OK
