Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,1,1,179,1.5,21.87,OK
WARMUP,2,1,177,1.5,21.88,OK
WARMUP,3,1,176,1.5,21.89,OK
WARMUP,1,2,182,1.5,21.89,OK
WARMUP,2,2,178,1.5,21.90,OK
WARMUP,4,1,176,1.5,21.91,OK
WARMUP,3,2,178,1.5,21.92,OK
WARMUP,2,3,180,1.5,21.93,OK
WARMUP,1,3,188,1.5,21.93,OK
WARMUP,4,2,179,1.5,21.94,OK
WARMUP,3,3,170,1.5,21.95,OK
WARMUP,2,4,169,1.5,21.96,OK
WARMUP,1,4,175,1.5,21.97,OK
WARMUP,4,3,179,1.5,21.97,OK
WARMUP,3,4,177,1.5,21.98,OK
WARMUP,2,5,176,1.5,21.99,OK
WARMUP,4,4,173,1.5,22.01,OK
WARMUP,1,5,184,1.5,22.00,OK
WARMUP,3,5,175,1.5,22.01,OK
WARMUP,1,6,176,1.5,22.02,OK
WARMUP,4,5,175,1.5,22.03,OK
WARMUP,2,6,187,1.5,22.04,OK
WARMUP,3,6,170,1.5,22.05,OK
WARMUP,2,7,171,1.5,22.05,OK
WARMUP,4,6,176,1.5,22.07,OK
WARMUP,1,7,188,1.5,22.06,OK
WARMUP,3,7,186,1.5,22.08,OK
WARMUP,1,8,180,1.5,22.09,OK
WARMUP,2,8,179,1.5,22.09,OK
WARMUP,4,7,184,1.5,22.10,OK
WARMUP,3,8,171,1.5,22.11,OK
WARMUP,1,9,171,1.5,22.12,OK
WARMUP,2,9,175,1.5,22.13,OK
WARMUP,4,8,172,1.5,22.13,OK
WARMUP,3,9,172,1.5,22.14,OK
WARMUP,1,10,177,1.5,22.15,OK
WARMUP,2,10,171,1.5,22.16,OK
WARMUP,4,9,175,1.5,22.17,OK
WARMUP,3,10,169,1.5,22.17,OK
WARMUP,1,11,165,1.5,22.18,OK
WARMUP,2,11,169,1.5,22.19,OK
WARMUP,4,10,173,1.5,22.20,OK
WARMUP,3,11,173,1.5,22.21,OK
WARMUP,1,12,180,1.5,22.21,OK
WARMUP,4,11,175,1.5,22.22,OK
WARMUP,2,12,181,1.5,22.23,OK
WARMUP,3,12,177,1.5,22.24,OK
WARMUP,1,13,182,1.5,22.25,OK
WARMUP,2,13,176,1.5,22.25,OK
WARMUP,4,12,174,1.5,22.26,OK
WARMUP,3,13,171,1.5,22.27,OK
WARMUP,2,14,170,1.5,22.28,OK
WARMUP,4,13,168,1.5,22.29,OK
WARMUP,1,14,179,1.5,22.29,OK
WARMUP,3,14,168,1.5,22.30,OK
WARMUP,1,15,171,1.5,22.31,OK
WARMUP,2,15,171,1.5,22.32,OK
WARMUP,4,14,167,1.5,22.33,OK
WARMUP,3,15,169,1.5,22.33,OK
WARMUP,2,16,169,1.5,22.34,OK
WARMUP,1,16,182,1.5,22.35,OK
WARMUP,4,15,179,1.5,22.36,OK
WARMUP,3,16,171,1.5,22.37,OK
WARMUP,1,17,184,1.5,22.37,OK
WARMUP,2,17,180,1.5,22.38,OK
WARMUP,4,16,180,1.5,22.39,OK
WARMUP,3,17,172,1.5,22.40,OK
WARMUP,1,18,172,1.5,22.41,OK
WARMUP,2,18,179,1.5,22.41,OK
WARMUP,4,17,186,1.5,22.42,OK
WARMUP,3,18,177,1.5,22.43,OK
WARMUP,4,18,172,1.5,22.44,OK
WARMUP,1,19,188,1.5,22.45,OK
WARMUP,2,19,182,1.5,22.45,OK
WARMUP,3,19,169,1.5,22.46,OK
WARMUP,1,20,178,1.5,22.47,OK
WARMUP,2,20,173,1.5,22.48,OK
WARMUP,4,19,177,1.5,22.49,OK
WARMUP,3,20,178,1.5,22.49,OK
WARMUP,1,21,183,1.5,22.50,OK
WARMUP,2,21,178,1.5,22.51,OK
WARMUP,4,20,177,1.5,22.52,OK
WARMUP,3,21,171,1.5,22.53,OK
WARMUP,1,22,170,1.5,22.53,OK
WARMUP,4,21,168,1.5,22.54,OK
WARMUP,2,22,175,1.5,22.55,OK
WARMUP,3,22,165,1.5,22.56,OK
WARMUP,1,23,171,1.5,22.57,OK
WARMUP,4,22,169,1.5,21.85,OK
WARMUP,2,23,178,1.5,21.86,OK
WARMUP,3,23,177,1.5,21.87,OK
WARMUP,2,24,171,1.5,21.88,OK
WARMUP,1,24,180,1.5,21.89,OK
WARMUP,4,23,171,1.5,21.89,OK
WARMUP,3,24,177,1.5,21.90,OK
WARMUP,1,25,180,1.5,21.91,OK
WARMUP,2,25,182,1.5,21.92,OK
WARMUP,4,24,181,1.5,21.93,OK
WARMUP,3,25,180,1.5,21.93,OK
WARMUP,1,26,177,1.5,21.94,OK
WARMUP,2,26,180,1.5,21.95,OK
WARMUP,4,25,179,1.5,21.96,OK
WARMUP,3,26,177,1.5,21.97,OK
WARMUP,1,27,178,1.5,21.97,OK
WARMUP,2,27,175,1.5,21.98,OK
WARMUP,4,26,179,1.5,21.99,OK
WARMUP,3,27,176,1.5,22.01,OK
WARMUP,1,28,169,1.5,22.00,OK
WARMUP,2,28,182,1.5,22.01,OK
WARMUP,4,27,176,1.5,22.02,OK
WARMUP,3,28,185,1.5,22.03,OK
WARMUP,1,29,180,1.5,22.04,OK
WARMUP,4,28,174,1.5,22.05,OK
WARMUP,2,29,183,1.5,22.05,OK
WARMUP,3,29,167,1.5,22.06,OK
WARMUP,1,30,175,1.5,22.07,OK
WARMUP,2,30,173,1.5,22.08,OK
WARMUP,4,29,176,1.5,22.09,OK
WARMUP,3,30,167,1.5,22.09,OK
WARMUP,2,31,174,1.5,22.10,OK
