Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,1,12,451,1.62,22.09,OK
WARMUP,2,11,428,1.62,22.13,OK
WARMUP,3,12,457,1.62,22.17,OK
WARMUP,4,12,477,1.62,22.20,OK
WARMUP,2,14,487,1.62,22.24,OK
WARMUP,1,14,515,1.62,22.28,OK
WARMUP,3,14,525,1.62,22.32,OK
WARMUP,1,16,179,1.62,22.35,OK
WARMUP,4,15,568,1.62,22.39,OK
WARMUP,2,16,183,1.62,22.43,OK
WARMUP,1,17,574,1.62,22.47,OK
WARMUP,1,17,191,1.62,22.51,OK
WARMUP,2,17,179,1.62,22.54,OK
WARMUP,2,17,582,1.62,22.58,OK
WARMUP,2,18,174,1.62,22.62,OK
WARMUP,3,18,627,1.62,21.89,OK
WARMUP,4,18,181,1.62,21.92,OK
WARMUP,4,18,639,1.62,21.96,OK
WARMUP,1,20,648,1.62,22.00,OK
WARMUP,3,19,190,1.62,22.04,OK
WARMUP,2,19,638,1.62,22.07,OK
WARMUP,2,20,187,1.62,22.15,OK
WARMUP,3,20,181,1.62,22.11,OK
WARMUP,3,20,674,1.62,22.19,OK
WARMUP,1,21,174,1.62,22.22,OK
WARMUP,4,20,679,1.62,22.26,OK
WARMUP,2,21,178,1.62,22.30,OK
WARMUP,1,22,708,1.62,22.34,OK
WARMUP,4,22,167,1.62,22.45,OK
WARMUP,1,22,200,1.62,22.37,OK
WARMUP,2,22,181,1.62,22.41,OK
WARMUP,2,22,708,1.62,22.49,OK
WARMUP,3,23,172,1.62,22.52,OK
WARMUP,4,23,252,1.62,22.56,OK
WARMUP,2,23,185,1.62,22.60,OK
WARMUP,3,23,754,1.62,21.86,OK
WARMUP,4,23,183,1.62,22.63,OK
WARMUP,1,24,179,1.62,21.90,OK
WARMUP,4,23,764,1.62,21.94,OK
WARMUP,2,24,178,1.62,21.97,OK
WARMUP,3,24,181,1.62,22.01,OK
WARMUP,2,24,755,1.62,22.05,OK
WARMUP,1,25,793,1.62,22.09,OK
WARMUP,2,25,181,1.62,22.12,OK
WARMUP,4,25,178,1.62,22.16,OK
WARMUP,3,25,184,1.62,22.20,OK
WARMUP,1,26,183,1.62,22.24,OK
WARMUP,2,26,171,1.62,22.27,OK
WARMUP,4,26,824,1.62,22.35,OK
WARMUP,3,26,178,1.62,22.31,OK
WARMUP,3,26,831,1.62,22.39,OK
WARMUP,4,26,178,1.62,22.42,OK
WARMUP,1,27,177,1.62,22.46,OK
WARMUP,4,27,167,1.62,22.50,OK
WARMUP,2,27,192,1.62,22.53,OK
WARMUP,3,27,188,1.62,22.57,OK
WARMUP,2,27,838,1.62,22.65,OK
WARMUP,1,28,176,1.62,21.86,OK
WARMUP,1,28,865,1.62,22.61,OK
WARMUP,2,28,175,1.62,21.90,OK
WARMUP,3,28,174,1.62,21.94,OK
WARMUP,4,28,172,1.62,21.98,OK
WARMUP,1,29,173,1.62,22.01,OK
WARMUP,4,28,886,1.62,22.05,OK
WARMUP,3,29,889,1.62,22.09,OK
WARMUP,2,29,181,1.62,22.13,OK
WARMUP,3,29,193,1.62,22.16,OK
WARMUP,1,30,176,1.62,22.22,OK
WARMUP,2,30,177,1.62,22.27,OK
WARMUP,4,30,176,1.62,22.31,OK
WARMUP,3,30,189,1.62,22.39,OK
WARMUP,2,30,919,1.62,22.35,OK
WARMUP,4,30,226,1.62,22.41,OK
WARMUP,1,31,185,1.62,22.45,OK
WARMUP,1,31,960,1.62,22.48,OK
WARMUP,3,31,183,1.62,22.53,OK
WARMUP,2,31,187,1.62,22.57,OK
WARMUP,4,31,177,1.62,22.61,OK
WARMUP,3,31,956,1.62,22.65,OK
WARMUP,1,32,178,1.62,22.69,OK
WARMUP,3,32,172,1.62,21.93,OK
WARMUP,2,32,178,1.62,21.97,OK
WARMUP,4,32,976,1.62,21.90,OK
WARMUP,4,32,189,1.62,22.01,OK
WARMUP,1,33,188,1.62,22.05,OK
WARMUP,3,33,178,1.62,22.08,OK
WARMUP,1,34,1013,1.62,22.12,OK
WARMUP,2,33,187,1.62,22.16,OK
WARMUP,2,33,996,1.62,22.19,OK
WARMUP,4,33,182,1.62,22.23,OK
WARMUP,1,34,195,1.62,22.27,OK
WARMUP,3,34,1016,1.62,22.31,OK
WARMUP,4,34,1019,1.62,22.34,OK
WARMUP,4,34,176,1.62,22.38,OK
WARMUP,2,34,193,1.62,22.42,OK
WARMUP,3,34,189,1.62,22.46,OK
WARMUP,1,35,186,1.62,22.50,OK
WARMUP,2,35,174,1.62,22.53,OK
WARMUP,3,35,175,1.62,22.57,OK
WARMUP,4,35,172,1.62,22.61,OK
WARMUP,1,36,180,1.62,22.65,OK
WARMUP,2,35,1046,1.62,21.87,OK
WARMUP,1,36,1087,1.62,21.91,OK
WARMUP,2,36,180,1.62,21.94,OK
WARMUP,4,36,186,1.62,21.98,OK
WARMUP,3,36,1081,1.62,22.02,OK
WARMUP,1,37,182,1.62,22.06,OK
WARMUP,4,37,1088,1.62,22.09,OK
WARMUP,2,37,186,1.62,22.13,OK
WARMUP,3,37,183,1.62,22.17,OK
WARMUP,4,37,187,1.62,22.21,OK
WARMUP,1,38,185,1.62,22.24,OK
WARMUP,2,38,176,1.62,22.28,OK
WARMUP,4,38,169,1.62,22.36,OK
WARMUP,2,38,1111,1.62,22.32,OK
WARMUP,1,39,178,1.62,22.47,OK
WARMUP,1,39,1148,1.62,22.39,OK
WARMUP,3,38,191,1.62,22.43,OK
WARMUP,2,39,178,1.62,22.54,OK
WARMUP,3,39,1145,1.62,22.51,OK
WARMUP,3,39,175,1.62,22.58,OK
WARMUP,4,39,180,1.62,22.62,OK
WARMUP,1,40,187,1.62,22.66,OK
WARMUP,4,39,1166,1.62,21.87,OK
WARMUP,2,40,177,1.62,21.91,OK
WARMUP,3,40,178,1.62,21.95,OK
WARMUP,4,40,186,1.62,21.98,OK
WARMUP,1,41,184,1.62,22.09,OK
WARMUP,4,40,1158,1.62,22.06,OK
WARMUP,3,40,1167,1.62,22.02,OK
WARMUP,3,41,1148,1.62,22.13,OK
WARMUP,4,41,1145,1.62,22.17,OK
WARMUP,4,41,183,1.62,22.21,OK
WARMUP,3,41,186,1.62,22.28,OK
WARMUP,2,41,197,1.62,22.24,OK
WARMUP,1,42,183,1.62,22.32,OK
WARMUP,2,42,191,1.62,22.36,OK
WARMUP,4,42,181,1.62,22.39,OK
WARMUP,3,42,185,1.62,22.43,OK
WARMUP,3,42,1157,1.62,22.47,OK
WARMUP,1,43,183,1.62,22.51,OK
WARMUP,1,43,1202,1.62,22.54,OK
WARMUP,2,43,184,1.62,22.58,OK
WARMUP,4,43,181,1.62,22.62,OK
WARMUP,1,44,186,1.62,22.66,OK
WARMUP,3,44,492,1.62,21.91,OK
WARMUP,3,44,207,1.62,21.87,OK
WARMUP,2,44,180,1.62,21.95,OK
WARMUP,2,44,1196,1.62,22.02,OK
WARMUP,1,45,1216,1.62,21.98,OK
WARMUP,4,44,181,1.62,22.06,OK
WARMUP,1,45,183,1.62,22.10,OK
WARMUP,2,45,177,1.62,22.13,OK
WARMUP,4,45,172,1.62,22.17,OK
WARMUP,4,45,1219,1.62,22.21,OK
WARMUP,3,45,180,1.62,22.25,OK
WARMUP,1,46,183,1.62,22.28,OK
WARMUP,4,46,169,1.62,22.32,OK
WARMUP,3,46,176,1.62,22.39,OK
WARMUP,3,46,262,1.62,22.44,OK
WARMUP,2,46,191,1.62,22.36,OK
WARMUP,1,47,189,1.62,22.47,OK
WARMUP,3,47,1217,1.62,22.51,OK
WARMUP,2,47,177,1.62,22.55,OK
WARMUP,3,47,182,1.62,22.59,OK
WARMUP,4,47,1265,1.62,22.62,OK
WARMUP,4,47,188,1.62,22.66,OK
WARMUP,1,48,1314,1.62,21.90,OK
WARMUP,1,48,188,1.62,21.94,OK
WARMUP,2,48,168,1.62,21.98,OK
WARMUP,1,48,1206,1.62,22.01,OK
WARMUP,3,48,1235,1.62,22.05,OK
WARMUP,1,49,179,1.62,22.13,OK
WARMUP,3,48,188,1.62,22.09,OK
WARMUP,4,48,189,1.62,22.16,OK
WARMUP,1,49,1165,1.62,22.20,OK
WARMUP,2,49,185,1.62,22.24,OK
WARMUP,4,49,176,1.62,22.28,OK
WARMUP,3,49,183,1.62,22.35,OK
WARMUP,4,49,1192,1.62,22.31,OK
WARMUP,1,50,178,1.62,22.39,OK
WARMUP,2,50,184,1.62,22.43,OK
WARMUP,3,50,174,1.62,22.46,OK
WARMUP,4,50,176,1.62,22.50,OK
WARMUP,1,51,185,1.62,22.54,OK
WARMUP,4,51,181,1.62,22.57,OK
WARMUP,3,51,183,1.62,22.61,OK
WARMUP,2,52,177,1.62,22.65,OK
WARMUP,4,52,180,1.62,21.87,OK
WARMUP,1,53,182,1.62,21.91,OK
WARMUP,3,52,193,1.62,21.95,OK
WARMUP,2,53,178,1.62,21.99,OK
WARMUP,2,53,263,1.62,22.02,OK
WARMUP,1,54,255,1.62,22.10,OK
WARMUP,4,53,180,1.62,22.06,OK
WARMUP,1,54,176,1.62,22.14,OK
WARMUP,3,53,193,1.62,22.17,OK
WARMUP,2,54,175,1.62,22.21,OK
WARMUP,3,54,183,1.62,22.25,OK
WARMUP,4,54,183,1.62,22.29,OK
WARMUP,1,55,189,1.62,22.32,OK
WARMUP,2,55,180,1.62,22.36,OK
WARMUP,3,55,178,1.62,22.40,OK
WARMUP,1,56,184,1.62,22.47,OK
WARMUP,4,55,188,1.62,22.44,OK
WARMUP,2,56,191,1.62,22.51,OK
WARMUP,1,57,183,1.62,22.59,OK
WARMUP,4,56,189,1.62,22.55,OK
WARMUP,3,56,195,1.62,22.62,OK
WARMUP,2,57,180,1.62,22.66,OK
WARMUP,4,57,187,1.62,21.87,OK
WARMUP,3,57,195,1.62,21.91,OK
WARMUP,1,58,191,1.62,21.95,OK
WARMUP,2,58,175,1.62,21.99,OK
WARMUP,3,58,177,1.62,22.02,OK
WARMUP,1,59,186,1.62,22.06,OK
WARMUP,4,58,193,1.62,22.10,OK
WARMUP,2,59,176,1.62,22.14,OK
WARMUP,3,59,181,1.62,22.17,OK
WARMUP,1,60,183,1.62,22.25,OK
WARMUP,4,59,193,1.62,22.21,OK
WARMUP,3,60,174,1.62,22.32,OK
WARMUP,2,60,186,1.62,22.29,OK
WARMUP,1,61,187,1.62,22.41,OK
WARMUP,4,60,197,1.62,22.37,OK
WARMUP,2,61,178,1.62,22.44,OK
WARMUP,3,61,177,1.62,22.48,OK
WARMUP,4,61,181,1.62,22.52,OK
WARMUP,1,62,192,1.62,22.56,OK
WARMUP,2,62,177,1.62,22.59,OK
WARMUP,3,62,182,1.62,22.63,OK
WARMUP,4,62,187,1.62,22.67,OK
WARMUP,1,63,185,1.62,21.89,OK
WARMUP,3,63,176,1.62,21.92,OK
WARMUP,2,63,197,1.62,21.96,OK
WARMUP,4,63,185,1.62,22.00,OK
WARMUP,1,64,187,1.62,22.03,OK
WARMUP,2,64,185,1.62,22.07,OK
WARMUP,4,64,173,1.62,22.11,OK
WARMUP,3,64,184,1.62,22.15,OK
WARMUP,1,65,185,1.62,22.18,OK
WARMUP,2,65,187,1.62,22.22,OK
WARMUP,4,65,178,1.62,22.26,OK
WARMUP,3,65,189,1.62,22.33,OK
WARMUP,1,66,181,1.62,22.30,OK
WARMUP,3,66,177,1.62,22.41,OK
WARMUP,2,66,186,1.62,22.37,OK
WARMUP,4,66,184,1.62,22.48,OK
WARMUP,1,67,180,1.62,22.45,OK
WARMUP,2,67,182,1.62,22.52,OK
WARMUP,3,67,177,1.62,22.56,OK
WARMUP,4,67,185,1.62,22.60,OK
WARMUP,1,68,187,1.62,22.63,OK
WARMUP,2,68,183,1.62,22.67,OK
WARMUP,3,68,184,1.62,21.88,OK
WARMUP,4,68,193,1.62,21.96,OK
WARMUP,1,69,187,1.62,21.92,OK
WARMUP,2,69,193,1.62,22.00,OK
WARMUP,1,70,176,1.62,22.07,OK
WARMUP,4,69,186,1.62,22.11,OK
WARMUP,3,69,189,1.62,22.03,OK
WARMUP,2,70,192,1.62,22.15,OK
WARMUP,3,70,184,1.62,22.18,OK
WARMUP,4,70,182,1.62,22.22,OK
WARMUP,1,71,180,1.62,22.26,OK
