Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,2,8,308,2.75,21.90,OK
WARMUP,1,9,344,2.75,21.94,OK
WARMUP,4,8,319,2.75,21.98,OK
WARMUP,3,8,324,2.75,22.02,OK
WARMUP,2,9,297,2.75,22.05,OK
WARMUP,1,10,356,2.75,22.09,OK
WARMUP,4,10,343,2.75,22.13,OK
WARMUP,3,11,367,2.75,22.17,OK
WARMUP,3,11,340,2.75,21.44,OK
WARMUP,2,11,347,2.75,21.40,OK
WARMUP,4,11,355,2.75,21.47,OK
WARMUP,1,12,352,2.75,21.51,OK
WARMUP,1,12,151,2.75,21.55,OK
WARMUP,2,12,349,2.75,21.59,OK
WARMUP,2,12,154,2.75,21.66,OK
WARMUP,3,12,353,2.75,21.62,OK
WARMUP,3,12,150,2.75,21.70,OK
WARMUP,4,12,155,2.75,21.74,OK
WARMUP,4,13,373,2.75,21.77,OK
WARMUP,1,13,158,2.75,21.81,OK
WARMUP,1,14,375,2.75,21.85,OK
WARMUP,3,13,146,2.75,21.89,OK
WARMUP,2,14,375,2.75,21.92,OK
WARMUP,3,14,376,2.75,21.96,OK
WARMUP,2,14,157,2.75,22.04,OK
WARMUP,4,14,390,2.75,22.00,OK
WARMUP,3,14,154,2.75,22.08,OK
WARMUP,1,15,155,2.75,22.11,OK
WARMUP,2,15,378,2.75,22.15,OK
WARMUP,2,15,144,2.75,21.44,OK
WARMUP,1,16,413,2.75,21.40,OK
WARMUP,3,15,382,2.75,21.48,OK
WARMUP,4,15,382,2.75,21.52,OK
WARMUP,1,16,381,2.75,21.55,OK
WARMUP,4,15,157,2.75,21.67,OK
WARMUP,1,16,153,2.75,21.63,OK
WARMUP,3,16,170,2.75,21.59,OK
WARMUP,2,16,148,2.75,21.74,OK
WARMUP,2,16,391,2.75,21.70,OK
WARMUP,3,16,141,2.75,21.78,OK
WARMUP,4,16,383,2.75,21.82,OK
WARMUP,3,16,393,2.75,21.85,OK
WARMUP,1,17,151,2.75,21.89,OK
WARMUP,4,16,158,2.75,21.93,OK
WARMUP,1,18,414,2.75,21.97,OK
WARMUP,2,17,394,2.75,22.00,OK
WARMUP,2,17,155,2.75,22.04,OK
WARMUP,3,18,162,2.75,22.08,OK
WARMUP,4,17,155,2.75,22.12,OK
WARMUP,1,18,650,2.75,22.15,OK
WARMUP,4,18,407,2.75,21.38,OK
WARMUP,1,18,158,2.75,21.41,OK
WARMUP,3,18,424,2.75,21.45,OK
WARMUP,2,19,162,2.75,21.49,OK
WARMUP,4,18,353,2.75,21.56,OK
WARMUP,3,18,158,2.75,21.53,OK
WARMUP,4,18,154,2.75,21.60,OK
WARMUP,1,19,158,2.75,21.64,OK
WARMUP,2,19,384,2.75,21.68,OK
WARMUP,2,19,149,2.75,21.71,OK
WARMUP,3,19,155,2.75,21.75,OK
WARMUP,4,19,155,2.75,21.79,OK
WARMUP,1,20,153,2.75,21.83,OK
WARMUP,4,20,374,2.75,21.87,OK
WARMUP,3,20,153,2.75,21.98,OK
WARMUP,1,21,422,2.75,21.90,OK
WARMUP,2,21,165,2.75,21.94,OK
WARMUP,4,20,157,2.75,22.01,OK
WARMUP,1,21,158,2.75,22.05,OK
WARMUP,2,21,151,2.75,22.09,OK
WARMUP,3,21,158,2.75,22.13,OK
WARMUP,4,21,152,2.75,22.16,OK
WARMUP,1,22,156,2.75,21.41,OK
WARMUP,2,22,152,2.75,21.44,OK
WARMUP,3,22,145,2.75,21.48,OK
WARMUP,4,22,147,2.75,21.52,OK
WARMUP,1,23,156,2.75,21.56,OK
WARMUP,2,23,160,2.75,21.63,OK
WARMUP,3,23,155,2.75,21.59,OK
WARMUP,4,23,156,2.75,21.67,OK
WARMUP,3,24,147,2.75,21.71,OK
WARMUP,2,24,159,2.75,21.74,OK
WARMUP,4,24,151,2.75,21.78,OK
WARMUP,1,26,167,2.75,21.83,OK
WARMUP,3,25,150,2.75,21.87,OK
WARMUP,2,25,160,2.75,21.90,OK
WARMUP,4,25,149,2.75,21.96,OK
WARMUP,1,26,158,2.75,22.00,OK
WARMUP,2,26,151,2.75,22.04,OK
WARMUP,3,26,149,2.75,22.08,OK
WARMUP,4,26,159,2.75,22.12,OK
WARMUP,1,27,155,2.75,22.15,OK
WARMUP,2,27,152,2.75,21.41,OK
WARMUP,3,27,156,2.75,21.45,OK
WARMUP,4,27,151,2.75,21.48,OK
WARMUP,1,28,146,2.75,21.52,OK
WARMUP,2,28,152,2.75,21.56,OK
