Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,2,1,230,2.13,23.08,OK
WARMUP,1,1,226,2.13,23.09,OK
WARMUP,2,2,217,2.13,23.10,OK
WARMUP,1,2,235,2.13,23.11,OK
WARMUP,2,3,222,2.13,23.11,OK
WARMUP,3,1,215,2.13,23.12,OK
WARMUP,4,1,224,2.13,23.13,OK
WARMUP,1,3,233,2.13,23.14,OK
WARMUP,2,4,223,2.13,23.15,OK
WARMUP,4,2,218,2.13,23.15,OK
WARMUP,3,2,229,2.13,23.16,OK
WARMUP,1,4,242,2.13,23.17,OK
WARMUP,2,5,227,2.13,23.18,OK
WARMUP,4,3,228,2.13,23.19,OK
WARMUP,3,3,227,2.13,23.19,OK
WARMUP,1,5,230,2.13,23.20,OK
WARMUP,2,6,215,2.13,23.22,OK
WARMUP,4,4,211,2.13,23.21,OK
WARMUP,3,4,229,2.13,23.23,OK
WARMUP,1,6,223,2.13,23.23,OK
WARMUP,2,7,221,2.13,23.24,OK
WARMUP,4,5,217,2.13,23.25,OK
WARMUP,3,5,223,2.13,23.26,OK
WARMUP,1,7,240,2.13,23.27,OK
WARMUP,4,6,222,2.13,23.27,OK
WARMUP,2,8,230,2.13,23.28,OK
WARMUP,3,6,227,2.13,23.29,OK
WARMUP,1,8,234,2.13,23.30,OK
WARMUP,2,9,215,2.13,23.31,OK
WARMUP,4,7,221,2.13,23.31,OK
WARMUP,3,7,232,2.13,23.32,OK
WARMUP,1,9,233,2.13,23.33,OK
WARMUP,2,10,226,2.13,23.34,OK
WARMUP,4,8,229,2.13,23.35,OK
WARMUP,3,8,232,2.13,23.35,OK
WARMUP,1,10,234,2.13,23.36,OK
WARMUP,4,9,226,2.13,23.37,OK
WARMUP,3,9,231,2.13,23.38,OK
WARMUP,1,11,228,2.13,23.39,OK
WARMUP,3,10,219,2.13,23.39,OK
WARMUP,4,10,227,2.13,23.40,OK
WARMUP,1,12,225,2.13,23.41,OK
WARMUP,4,11,230,2.13,23.42,OK
WARMUP,3,11,233,2.13,22.69,OK
WARMUP,1,13,233,2.13,22.69,OK
WARMUP,4,12,225,2.13,22.70,OK
WARMUP,3,12,229,2.13,22.71,OK
WARMUP,1,14,229,2.13,22.72,OK
WARMUP,2,11,392,2.13,22.74,OK
WARMUP,2,12,353,2.13,22.74,OK
WARMUP,2,13,312,2.13,22.76,OK
WARMUP,4,13,226,2.13,22.73,OK
WARMUP,2,14,273,2.13,22.76,OK
WARMUP,2,15,233,2.13,22.76,OK
WARMUP,3,13,227,2.13,22.77,OK
WARMUP,1,15,229,2.13,22.78,OK
WARMUP,2,16,215,2.13,22.79,OK
WARMUP,4,14,228,2.13,22.80,OK
WARMUP,3,14,232,2.13,22.80,OK
WARMUP,1,16,224,2.13,22.81,OK
WARMUP,4,15,228,2.13,22.82,OK
WARMUP,3,15,224,2.13,22.83,OK
