Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,2,8,322,1.59,24.11,OK
WARMUP,1,9,355,1.59,24.08,OK
WARMUP,3,9,327,1.59,24.15,OK
WARMUP,4,9,346,1.59,24.19,OK
WARMUP,1,11,366,1.59,24.23,OK
WARMUP,3,10,349,1.59,24.27,OK
WARMUP,4,10,347,1.59,24.34,OK
WARMUP,2,10,354,1.59,24.31,OK
WARMUP,1,11,350,1.59,24.38,OK
WARMUP,2,11,339,1.59,23.63,OK
WARMUP,3,11,341,1.59,23.66,OK
WARMUP,4,12,389,1.59,23.70,OK
WARMUP,2,12,354,1.59,23.74,OK
WARMUP,1,13,386,1.59,23.78,OK
WARMUP,4,12,355,1.59,23.85,OK
WARMUP,3,12,154,1.59,23.82,OK
WARMUP,1,13,149,1.59,23.89,OK
WARMUP,2,12,159,1.59,23.93,OK
WARMUP,3,13,384,1.59,23.97,OK
WARMUP,1,14,386,1.59,24.00,OK
WARMUP,2,13,152,1.59,24.04,OK
WARMUP,1,14,155,1.59,24.08,OK
WARMUP,2,13,369,1.59,24.12,OK
WARMUP,2,14,137,1.59,24.23,OK
WARMUP,4,14,377,1.59,24.16,OK
WARMUP,1,14,375,1.59,24.19,OK
WARMUP,3,14,389,1.59,24.27,OK
WARMUP,4,14,148,1.59,24.34,OK
WARMUP,3,14,153,1.59,24.31,OK
WARMUP,1,15,154,1.59,24.38,OK
WARMUP,2,15,380,1.59,23.60,OK
WARMUP,3,15,147,1.59,23.64,OK
WARMUP,3,15,400,1.59,23.68,OK
WARMUP,2,15,154,1.59,23.72,OK
WARMUP,4,15,401,1.59,23.76,OK
WARMUP,1,16,161,1.59,23.79,OK
WARMUP,1,16,419,1.59,23.83,OK
WARMUP,2,16,391,1.59,23.87,OK
WARMUP,3,16,142,1.59,23.95,OK
WARMUP,3,16,391,1.59,23.91,OK
WARMUP,4,16,392,1.59,23.98,OK
WARMUP,2,16,156,1.59,24.02,OK
WARMUP,2,16,367,1.59,24.06,OK
WARMUP,1,17,149,1.59,24.14,OK
WARMUP,4,16,159,1.59,24.10,OK
WARMUP,1,18,431,1.59,24.21,OK
WARMUP,2,17,151,1.59,24.17,OK
WARMUP,4,17,152,1.59,24.29,OK
WARMUP,3,17,403,1.59,24.25,OK
WARMUP,3,17,159,1.59,24.33,OK
WARMUP,1,18,153,1.59,24.36,OK
WARMUP,4,18,415,1.59,23.60,OK
WARMUP,1,18,412,1.59,23.64,OK
WARMUP,4,18,377,1.59,23.68,OK
WARMUP,4,18,141,1.59,23.71,OK
WARMUP,2,18,157,1.59,23.75,OK
WARMUP,3,19,162,1.59,23.79,OK
WARMUP,1,19,151,1.59,23.83,OK
WARMUP,2,19,132,1.59,23.87,OK
WARMUP,4,19,146,1.59,23.90,OK
WARMUP,3,19,150,1.59,23.94,OK
WARMUP,1,20,150,1.59,23.98,OK
WARMUP,2,20,152,1.59,24.05,OK
WARMUP,3,20,150,1.59,24.02,OK
WARMUP,4,20,152,1.59,24.09,OK
WARMUP,1,21,155,1.59,24.13,OK
WARMUP,4,21,141,1.59,24.20,OK
WARMUP,3,21,143,1.59,24.17,OK
WARMUP,2,21,158,1.59,24.24,OK
WARMUP,1,22,148,1.59,24.28,OK
WARMUP,4,22,149,1.59,24.36,OK
WARMUP,2,22,157,1.59,24.32,OK
WARMUP,3,22,157,1.59,24.39,OK
WARMUP,3,22,527,1.59,23.60,OK
WARMUP,1,23,154,1.59,23.64,OK
WARMUP,4,23,540,1.59,23.68,OK
WARMUP,2,23,152,1.59,23.71,OK
WARMUP,4,23,151,1.59,23.79,OK
WARMUP,3,23,155,1.59,23.75,OK
WARMUP,1,24,151,1.59,23.83,OK
WARMUP,4,24,490,1.59,23.87,OK
WARMUP,2,24,151,1.59,23.90,OK
WARMUP,3,24,147,1.59,23.98,OK
WARMUP,4,24,148,1.59,23.94,OK
WARMUP,1,25,149,1.59,24.02,OK
WARMUP,4,25,147,1.59,24.09,OK
WARMUP,2,25,152,1.59,24.05,OK
WARMUP,3,25,155,1.59,24.13,OK
WARMUP,1,26,149,1.59,24.17,OK
WARMUP,3,26,152,1.59,24.21,OK
WARMUP,4,26,151,1.59,24.24,OK
WARMUP,2,26,159,1.59,24.28,OK
WARMUP,1,27,148,1.59,24.32,OK
WARMUP,2,27,146,1.59,24.36,OK
WARMUP,3,27,147,1.59,24.39,OK
WARMUP,4,27,147,1.59,23.60,OK
WARMUP,1,28,142,1.59,23.64,OK
WARMUP,4,28,148,1.59,23.68,OK
WARMUP,2,28,155,1.59,23.72,OK
WARMUP,3,28,158,1.59,23.75,OK
WARMUP,1,29,155,1.59,23.79,OK
WARMUP,3,29,151,1.59,23.87,OK
WARMUP,2,29,156,1.59,23.83,OK
WARMUP,4,29,155,1.59,23.90,OK
WARMUP,1,31,165,1.59,23.94,OK
WARMUP,2,30,153,1.59,23.98,OK
WARMUP,3,30,153,1.59,24.02,OK
WARMUP,4,30,154,1.59,24.06,OK
WARMUP,1,31,152,1.59,24.09,OK
WARMUP,4,31,150,1.59,24.13,OK
WARMUP,3,31,153,1.59,24.17,OK
WARMUP,2,31,157,1.59,24.21,OK
WARMUP,1,32,146,1.59,24.25,OK
WARMUP,2,32,152,1.59,24.28,OK
WARMUP,3,32,151,1.59,24.32,OK
WARMUP,4,32,151,1.59,24.36,OK
WARMUP,1,33,158,1.59,24.40,OK
WARMUP,2,33,149,1.59,23.60,OK
WARMUP,4,33,155,1.59,23.66,OK
WARMUP,3,33,161,1.59,23.71,OK
WARMUP,1,34,151,1.59,23.75,OK
WARMUP,4,34,149,1.59,23.79,OK
WARMUP,3,34,158,1.59,23.87,OK
WARMUP,2,35,163,1.59,23.83,OK
WARMUP,1,35,160,1.59,23.90,OK
WARMUP,3,35,145,1.59,23.94,OK
WARMUP,4,35,150,1.59,23.98,OK
WARMUP,2,36,162,1.59,24.02,OK
WARMUP,1,36,160,1.59,24.05,OK
WARMUP,4,36,142,1.59,24.09,OK
WARMUP,3,36,160,1.59,24.15,OK
WARMUP,1,37,152,1.59,24.19,OK
WARMUP,4,37,145,1.59,24.22,OK
WARMUP,2,37,152,1.59,24.26,OK
WARMUP,2,37,196,1.59,24.28,OK
WARMUP,3,38,164,1.59,24.32,OK
WARMUP,1,39,163,1.59,24.36,OK
WARMUP,4,38,144,1.59,24.40,OK
WARMUP,2,38,154,1.59,23.63,OK
WARMUP,3,38,154,1.59,23.67,OK
WARMUP,1,39,155,1.59,23.71,OK
WARMUP,4,39,144,1.59,23.75,OK
WARMUP,2,39,152,1.59,23.78,OK
WARMUP,3,39,152,1.59,23.82,OK
WARMUP,1,40,149,1.59,23.86,OK
WARMUP,2,40,156,1.59,23.90,OK
WARMUP,4,40,151,1.59,23.94,OK
WARMUP,3,40,156,1.59,23.97,OK
WARMUP,1,41,150,1.59,24.01,OK
WARMUP,2,41,152,1.59,24.09,OK
WARMUP,3,41,148,1.59,24.05,OK
WARMUP,4,41,149,1.59,24.13,OK
WARMUP,1,42,157,1.59,24.16,OK
WARMUP,2,42,146,1.59,24.20,OK
WARMUP,3,42,147,1.59,24.24,OK
WARMUP,4,42,150,1.59,24.28,OK
WARMUP,1,43,158,1.59,24.32,OK
WARMUP,3,43,144,1.59,24.39,OK
WARMUP,4,43,145,1.59,23.61,OK
WARMUP,2,43,153,1.59,24.35,OK
WARMUP,1,44,146,1.59,23.65,OK
WARMUP,2,44,143,1.59,23.68,OK
WARMUP,4,44,147,1.59,23.72,OK
WARMUP,1,45,148,1.59,23.80,OK
WARMUP,3,44,160,1.59,23.76,OK
WARMUP,2,45,155,1.59,23.84,OK
WARMUP,1,46,139,1.59,23.91,OK
WARMUP,3,45,153,1.59,23.87,OK
WARMUP,4,45,155,1.59,23.95,OK
