Fase,ClienteID,Iteracion,Latencia_ms,CPU_Load,RAM_MB,Status
WARMUP,3,1,136,1.87,22.13,OK
WARMUP,2,1,152,1.87,22.14,OK
WARMUP,3,2,142,1.87,22.15,OK
WARMUP,2,2,153,1.87,22.15,OK
WARMUP,4,1,154,1.87,22.16,OK
WARMUP,2,3,137,1.87,22.17,OK
WARMUP,3,3,139,1.87,22.18,OK
WARMUP,4,2,151,1.87,22.19,OK
WARMUP,1,1,245,1.87,22.20,OK
WARMUP,1,2,205,1.87,22.20,OK
WARMUP,1,3,166,1.87,22.21,OK
WARMUP,3,4,149,1.87,22.22,OK
WARMUP,2,4,158,1.87,22.22,OK
WARMUP,1,4,151,1.87,22.24,OK
WARMUP,4,3,159,1.87,22.23,OK
WARMUP,3,5,133,1.87,22.25,OK
WARMUP,4,4,153,1.87,22.26,OK
WARMUP,2,5,156,1.87,22.26,OK
WARMUP,1,5,159,1.87,22.28,OK
WARMUP,1,6,137,1.87,22.29,OK
WARMUP,3,6,148,1.87,22.30,OK
WARMUP,2,6,147,1.87,22.29,OK
WARMUP,4,5,153,1.87,22.31,OK
WARMUP,4,6,135,1.87,22.32,OK
WARMUP,2,7,148,1.87,22.33,OK
WARMUP,1,7,157,1.87,22.33,OK
WARMUP,2,8,146,1.87,22.35,OK
WARMUP,4,7,144,1.87,22.34,OK
WARMUP,1,8,142,1.87,22.36,OK
WARMUP,1,9,144,1.87,22.38,OK
WARMUP,2,9,150,1.87,22.36,OK
WARMUP,4,8,151,1.87,22.37,OK
WARMUP,3,7,242,1.87,22.40,OK
WARMUP,3,8,202,1.87,22.40,OK
WARMUP,3,9,161,1.87,22.40,OK
WARMUP,2,10,149,1.87,21.69,OK
WARMUP,4,9,150,1.87,21.70,OK
WARMUP,3,10,159,1.87,21.70,OK
WARMUP,2,11,146,1.87,21.71,OK
WARMUP,3,11,147,1.87,21.72,OK
WARMUP,4,10,152,1.87,21.73,OK
WARMUP,3,12,143,1.87,21.74,OK
WARMUP,2,12,149,1.87,21.74,OK
WARMUP,4,11,156,1.87,21.75,OK
WARMUP,3,13,136,1.87,21.76,OK
WARMUP,1,10,250,1.87,21.77,OK
WARMUP,1,11,210,1.87,21.78,OK
WARMUP,1,12,170,1.87,21.78,OK
WARMUP,2,13,145,1.87,21.79,OK
WARMUP,1,13,154,1.87,21.81,OK
WARMUP,4,12,158,1.87,21.80,OK
WARMUP,4,13,141,1.87,21.82,OK
WARMUP,3,14,149,1.87,21.82,OK
WARMUP,2,14,151,1.87,21.83,OK
WARMUP,1,14,148,1.87,21.84,OK
WARMUP,3,15,140,1.87,21.86,OK
WARMUP,2,15,140,1.87,21.85,OK
WARMUP,1,15,140,1.87,21.86,OK
WARMUP,4,14,157,1.87,21.87,OK
WARMUP,3,16,131,1.87,21.88,OK
WARMUP,1,16,140,1.87,21.89,OK
WARMUP,2,16,156,1.87,21.90,OK
WARMUP,4,15,159,1.87,21.90,OK
WARMUP,4,16,137,1.87,21.91,OK
WARMUP,3,17,145,1.87,21.92,OK
WARMUP,1,17,141,1.87,21.93,OK
WARMUP,2,17,156,1.87,21.94,OK
WARMUP,2,18,146,1.87,21.94,OK
WARMUP,3,18,147,1.87,21.95,OK
WARMUP,1,18,152,1.87,21.97,OK
WARMUP,4,17,157,1.87,21.96,OK
WARMUP,3,19,151,1.87,21.99,OK
WARMUP,2,19,151,1.87,21.98,OK
WARMUP,4,18,146,1.87,21.98,OK
WARMUP,1,19,152,1.87,22.00,OK
WARMUP,3,20,144,1.87,22.02,OK
WARMUP,2,20,144,1.87,22.01,OK
WARMUP,1,20,146,1.87,22.02,OK
WARMUP,4,19,161,1.87,22.03,OK
WARMUP,3,21,142,1.87,22.04,OK
WARMUP,2,21,144,1.87,22.05,OK
WARMUP,4,20,141,1.87,22.06,OK
WARMUP,1,21,143,1.87,22.06,OK
WARMUP,2,22,145,1.87,22.07,OK
WARMUP,1,22,140,1.87,22.08,OK
WARMUP,3,22,150,1.87,22.09,OK
WARMUP,4,21,155,1.87,22.09,OK
WARMUP,3,23,138,1.87,22.10,OK
WARMUP,2,23,149,1.87,22.12,OK
WARMUP,4,22,146,1.87,22.11,OK
WARMUP,1,23,148,1.87,22.13,OK
WARMUP,3,24,140,1.87,22.13,OK
WARMUP,4,23,149,1.87,22.14,OK
WARMUP,1,24,149,1.87,22.15,OK
WARMUP,3,25,150,1.87,22.16,OK
WARMUP,1,25,151,1.87,22.17,OK
WARMUP,4,24,154,1.87,22.17,OK
WARMUP,3,26,143,1.87,22.18,OK
WARMUP,1,26,152,1.87,22.19,OK
WARMUP,2,24,245,1.87,22.20,OK
WARMUP,2,25,204,1.87,22.21,OK
WARMUP,2,26,165,1.87,22.21,OK
WARMUP,4,25,165,1.87,22.22,OK
WARMUP,3,27,149,1.87,22.23,OK
WARMUP,1,27,145,1.87,22.24,OK
WARMUP,2,27,156,1.87,22.25,OK
WARMUP,4,26,155,1.87,22.25,OK
WARMUP,3,28,139,1.87,22.26,OK
WARMUP,1,28,137,1.87,22.27,OK
WARMUP,4,27,148,1.87,22.28,OK
WARMUP,2,28,154,1.87,22.29,OK
WARMUP,2,29,146,1.87,22.29,OK
WARMUP,1,29,143,1.87,22.32,OK
WARMUP,3,29,151,1.87,22.31,OK
WARMUP,4,28,147,1.87,22.30,OK
WARMUP,3,30,135,1.87,22.33,OK
WARMUP,2,30,141,1.87,22.33,OK
WARMUP,1,30,137,1.87,22.34,OK
WARMUP,4,29,154,1.87,22.35,OK
WARMUP,3,31,143,1.87,22.37,OK
WARMUP,2,31,143,1.87,22.36,OK
WARMUP,1,31,146,1.87,22.38,OK
WARMUP,4,30,154,1.87,22.37,OK
WARMUP,2,32,142,1.87,22.39,OK
WARMUP,3,32,144,1.87,22.40,OK
WARMUP,1,32,146,1.87,21.70,OK
WARMUP,4,31,148,1.87,22.41,OK
WARMUP,3,33,138,1.87,21.71,OK
WARMUP,1,33,147,1.87,21.73,OK
WARMUP,2,33,153,1.87,21.72,OK
WARMUP,4,32,149,1.87,21.71,OK
WARMUP,2,34,141,1.87,21.74,OK
WARMUP,1,34,147,1.87,21.76,OK
WARMUP,3,34,155,1.87,21.75,OK
WARMUP,4,33,152,1.87,21.75,OK
WARMUP,3,35,137,1.87,21.77,OK
WARMUP,2,35,140,1.87,21.78,OK
WARMUP,4,34,149,1.87,21.79,OK
WARMUP,1,35,150,1.87,21.79,OK
WARMUP,3,36,143,1.87,21.80,OK
WARMUP,1,36,138,1.87,21.81,OK
WARMUP,2,36,151,1.87,21.82,OK
WARMUP,4,35,154,1.87,21.83,OK
WARMUP,2,37,146,1.87,21.83,OK
WARMUP,3,37,146,1.87,21.84,OK
WARMUP,1,37,147,1.87,21.85,OK
WARMUP,4,36,155,1.87,21.86,OK
WARMUP,1,38,134,1.87,21.87,OK
WARMUP,3,38,144,1.87,21.87,OK
